1106026_2_Atwood_1967_72._ml_ready.txt	[['Personal', 0.9999853030199094], ['Math', 1.4669661236780662e-05], ['Psychology', 2.7318733922084757e-08], ['Machines', 1.1988798410525274e-13]]	UofI
1106026_46_Ashby2_1976._ml_ready.txt	[['Math', 0.42660789711997577], ['Psychology', 0.3053813687035214], ['Personal', 0.22004908909892745], ['Machines', 0.047961645077575395]]	UofI
1106026_22_Mole_1966._ml_ready.txt	[['Personal', 0.9823716442960594], ['Psychology', 0.010471994385014864], ['Math', 0.007119130074927925], ['Machines', 3.723124399767147e-05]]	UofI
1106026_19_KurtzHowardHarriet_1969_70._ml_ready.txt	[['Personal', 0.9999999992596771], ['Math', 7.309652030613285e-10], ['Psychology', 9.357559967932354e-12], ['Machines', 1.7582246868370655e-19]]	UofI
1106026_56_Uribe_1971_76._ml_ready.txt	[['Personal', 0.9998932463036996], ['Psychology', 0.00010382317303389832], ['Math', 2.9304754460667295e-06], ['Machines', 4.7820588795779376e-11]]	UofI
1106026_21_Looker_ 1971._ml_ready.txt	[['Math', 0.520913435887178], ['Psychology', 0.2266415890266218], ['Machines', 0.1747084579465452], ['Personal', 0.07773651713965507]]	UofI
1106026_13_Gunther2_1967_74._ml_ready.txt	[['Personal', 0.9786318424973489], ['Math', 0.018781816467532703], ['Psychology', 0.002571750417076306], ['Machines', 1.459061804198506e-05]]	UofI
1106026_21_McClain_1970._ml_ready.txt	[['Math', 0.5559823889385846], ['Personal', 0.307147664155189], ['Psychology', 0.10330002722059516], ['Machines', 0.03356991968563123]]	UofI
1106026_17_Inselsberg5_1960_73._ml_ready.txt	[['Personal', 0.9999879645913381], ['Math', 1.196182809693969e-05], ['Psychology', 7.355009614929947e-08], ['Machines', 3.046892633015655e-11]]	UofI
1106026_46_Bao_1975._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
1106026_22_Mellen_1972._ml_ready.txt	[['Personal', 0.8128399478490063], ['Math', 0.11924915158269117], ['Psychology', 0.05188936988523752], ['Machines', 0.016021530683065183]]	UofI
1106026_2_Ashby3_1960_73._ml_ready.txt	[['Personal', 1.0], ['Math', 1.2013321556978826e-20], ['Psychology', 1.8610896524887605e-22], ['Machines', 4.5438633413975816e-41]]	UofI
1106026_16_Hultzen_1963_64._ml_ready.txt	[['Math', 0.4125575492396896], ['Personal', 0.40061544149157086], ['Machines', 0.16756385487891884], ['Psychology', 0.01926315438982066]]	UofI
1106834_2_SelfOrgEnvironments_1960._ml_ready.txt	[['Personal', 0.9999999550459759], ['Math', 3.076342324433637e-08], ['Psychology', 1.4190459267566236e-08], ['Machines', 1.4135383253843202e-13]]	UofI
1106026_22_Meadows_1972._ml_ready.txt	[['Personal', 0.7895157435398713], ['Math', 0.2085697326973997], ['Psychology', 0.00163582802980675], ['Machines', 0.0002786957329225874]]	UofI
1106026_30_Sondheim_1972._ml_ready.txt	[['Personal', 1.0], ['Math', 5.512259708232312e-21], ['Psychology', 2.8321414424140497e-21], ['Machines', 5.62754288486467e-38]]	UofI
VonFoerster_1_Ashby_1968._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
1106026_22_Marko_1972._ml_ready.txt	[['Personal', 0.9997531355911506], ['Math', 0.0001754487950100749], ['Psychology', 7.008793333121836e-05], ['Machines', 1.3276805081885786e-06]]	UofI
1106026_46_Beer_1973_74._ml_ready.txt	[['Personal', 0.8919264009982302], ['Psychology', 0.08202328141321744], ['Math', 0.024229456390508643], ['Machines', 0.0018208611980438058]]	UofI
1106026_52_Moulin_1974_76._ml_ready.txt	[['Personal', 0.9976852542585832], ['Math', 0.0022886727930837318], ['Psychology', 2.402236257287837e-05], ['Machines', 2.050585760331553e-06]]	UofI
1106026_56_VanDerTweel2_1976._ml_ready.txt	[['Personal', 0.7141629765008658], ['Math', 0.23280549617740817], ['Psychology', 0.04886593168662658], ['Machines', 0.004165595635099548]]	UofI
1106026_5_Buffington_1973._ml_ready.txt	[['Personal', 0.7888271036899943], ['Math', 0.20488799795778162], ['Machines', 0.0044147871384253535], ['Psychology', 0.0018701112137987966]]	UofI
1106026_14_Harman_1970._ml_ready.txt	[['Personal', 1.0], ['Math', 3.929116377960951e-17], ['Psychology', 2.8065593999220117e-19], ['Machines', 1.7938536675274806e-29]]	UofI
1106026_5_Burckhardt_1961_71._ml_ready.txt	[['Psychology', 0.3753687807981112], ['Personal', 0.3220000221575828], ['Math', 0.26753982074974114], ['Machines', 0.03509137629456489]]	UofI
1106026_34_Wells_1959_72._ml_ready.txt	[['Personal', 1.0], ['Math', 2.084639893956534e-20], ['Psychology', 7.260075159983796e-21], ['Machines', 3.1534416887369564e-38]]	UofI
1106026_13_Grenell_1970._ml_ready.txt	[['Math', 0.46500316211112314], ['Psychology', 0.21711947145335694], ['Machines', 0.18886509898515416], ['Personal', 0.1290122674503658]]	UofI
1106026_49_Gunther1_1975_76._ml_ready.txt	[['Personal', 0.9999999605229679], ['Math', 3.9472119436291655e-08], ['Psychology', 4.9127187928619174e-12], ['Machines', 3.600844019157455e-19]]	UofI
1106026_9_FischerErnestino2_1972_73._ml_ready.txt	[['Personal', 0.5325339108548882], ['Math', 0.2560227917777882], ['Psychology', 0.1379001478539753], ['Machines', 0.07354314951334845]]	UofI
1106026_52_Peterson1_1967_76._ml_ready.txt	[['Personal', 0.9999999954042598], ['Psychology', 3.345777020126086e-09], ['Math', 1.2499632120683607e-09], ['Machines', 4.1967082933228617e-19]]	UofI
1106026_49_Gardner_1973._ml_ready.txt	[['Personal', 0.9999999977248601], ['Psychology', 1.8383256020336341e-09], ['Math', 4.3681421524348276e-10], ['Machines', 2.5707108057826675e-18]]	UofI
1106026_52_Pask_1973_76._ml_ready.txt	[['Personal', 0.9999999999970663], ['Math', 2.9191157675302696e-12], ['Psychology', 1.4383510880612336e-14], ['Machines', 2.046444468927683e-24]]	UofI
1106026_49_Glanville_1974_76._ml_ready.txt	[['Personal', 0.999999999989517], ['Math', 1.0004532379747102e-11], ['Psychology', 4.786137468440207e-13], ['Machines', 1.7140388654781826e-22]]	UofI
1106026_5_Brun2_1967_74._ml_ready.txt	[['Personal', 0.9836710359350903], ['Math', 0.01572603222417234], ['Psychology', 0.000597333855422323], ['Machines', 5.5979853151980005e-06]]	UofI
1106026_22_Maturana4_1962_73._ml_ready.txt	[['Personal', 0.8024367746691924], ['Psychology', 0.1474702438132772], ['Math', 0.05004564992190284], ['Machines', 4.7331595627509416e-05]]	UofI
1106026_22_Monk_1971_72._ml_ready.txt	[['Personal', 0.9674467630423413], ['Math', 0.03016842170603099], ['Psychology', 0.002351791709086436], ['Machines', 3.302354254126932e-05]]	UofI
1106026_10_FordJohn_1970._ml_ready.txt	[['Psychology', 0.33296434956041465], ['Math', 0.33224316388608416], ['Personal', 0.17137471215615507], ['Machines', 0.16341777439734614]]	UofI
1106026_19_Lamont_1973._ml_ready.txt	[['Personal', 0.9999999940704714], ['Math', 5.918744288421128e-09], ['Psychology', 1.078426472019408e-11], ['Machines', 6.605528549769145e-17]]	UofI
1106026_13_Greene2_1962_74._ml_ready.txt	[['Personal', 0.9999999999999745], ['Psychology', 2.326949419221054e-14], ['Math', 2.1825537918788596e-15], ['Machines', 2.0201595376538778e-24]]	UofI
1106026_3_Blum_1964_73._ml_ready.txt	[['Personal', 0.999999996479513], ['Psychology', 2.204241321887466e-09], ['Math', 1.3162456031256801e-09], ['Machines', 1.2695957327214953e-16]]	UofI
1106026_14_Gunther2_1967_74._ml_ready.txt	[['Personal', 0.9999999809552628], ['Math', 1.9039703563104302e-08], ['Psychology', 5.03342430695615e-12], ['Machines', 2.2067035558240633e-22]]	UofI
1106026_22_Meredith_1969._ml_ready.txt	[['Personal', 0.999999999988298], ['Math', 1.1676463070018689e-11], ['Psychology', 2.5570686009753263e-14], ['Machines', 4.547654375354971e-24]]	UofI
1106026_9_Fang_1951_1959-082._ml_ready.txt	[['Personal', 0.9999998458343997], ['Math', 1.4483690180799526e-07], ['Psychology', 9.328697922109917e-09], ['Machines', 3.830080080912772e-16]]	UofI
1106026_13_GordonCharles_1963_67._ml_ready.txt	[['Personal', 0.9999999999999949], ['Psychology', 3.978268880200438e-15], ['Math', 1.018918537395091e-15], ['Machines', 2.646838396154325e-29]]	UofI
1106026_34_WestJan_1969_70._ml_ready.txt	[['Personal', 0.9999998103537158], ['Math', 1.893997824335558e-07], ['Psychology', 2.4649743403300444e-10], ['Machines', 4.5497254611739125e-15]]	UofI
1106026_49_Frankl_1964_1974._ml_ready.txt	[['Personal', 0.7061391950127469], ['Math', 0.24653677609370622], ['Psychology', 0.046892806992569695], ['Machines', 0.0004312219009773168]]	UofI
1106026_9_Fabrega_1969._ml_ready.txt	[['Personal', 0.8669111932242295], ['Math', 0.0703382566933166], ['Psychology', 0.04674967176939202], ['Machines', 0.01600087831306192]]	UofI
1106026_46_Bordeaux._ml_ready.txt	[['Math', 0.3543786628093156], ['Machines', 0.24536268282407042], ['Psychology', 0.20114110335713564], ['Personal', 0.19911755100947837]]	UofI
1106026_3_Bolt_1961_73._ml_ready.txt	[['Personal', 0.999999919545844], ['Math', 8.043388148761319e-08], ['Psychology', 2.0048855075067535e-11], ['Machines', 2.255595020333514e-13]]	UofI
1106026_10_FordMargie_1971_72._ml_ready.txt	[['Math', 0.4756122970262175], ['Personal', 0.32565937111961135], ['Psychology', 0.16056447715218566], ['Machines', 0.03816385470198555]]	UofI
1106026_3_Bloch_1964._ml_ready.txt	[['Personal', 0.349885465220599], ['Math', 0.33875274587267085], ['Psychology', 0.2019664067533539], ['Machines', 0.10939538215337627]]	UofI
1106026_52_Piatelli_1974._ml_ready.txt	[['Personal', 1.0], ['Psychology', 6.2911516562933075e-21], ['Math', 2.093137787581715e-21], ['Machines', 1.0028403624857478e-37]]	UofI
1106834_2_SetTheoryofMechanismHomestasis_1962._ml_ready.txt	[['Personal', 0.9990947573906115], ['Math', 0.0009052426084554184], ['Psychology', 9.330565066538773e-13], ['Machines', 5.835552086549516e-22]]	UofI
1106026_56_Watzlawick_1975_76._ml_ready.txt	[['Personal', 0.7004330618628394], ['Math', 0.26191087346197306], ['Machines', 0.02901902715076557], ['Psychology', 0.008637037524421992]]	UofI
1106026_1_Adams_1964_65._ml_ready.txt	[['Personal', 0.9999854276404483], ['Math', 1.3949198506063913e-05], ['Psychology', 6.230010199192422e-07], ['Machines', 1.6002588436525464e-10]]	UofI
1106026_56_Weigand_1974_76._ml_ready.txt	[['Math', 0.4213765376166], ['Personal', 0.3260260436908272], ['Psychology', 0.21114560059937976], ['Machines', 0.04145181809319303]]	UofI
1106026_3_Bogoch_1967_1972._ml_ready.txt	[['Personal', 0.9549602171296169], ['Psychology', 0.024110739476544626], ['Math', 0.020853384946742368], ['Machines', 7.565844709625717e-05]]	UofI
1106026_5_Brunn_1953_58._ml_ready.txt	[['Personal', 0.9963555836776151], ['Math', 0.003627842124977763], ['Psychology', 1.6572765673347048e-05], ['Machines', 1.4317338567917012e-09]]	UofI
1106026_56_Weir_1972_74._ml_ready.txt	[['Personal', 0.99999999999997], ['Math', 2.920524760318397e-14], ['Psychology', 7.283263922765195e-16], ['Machines', 1.5289901671241013e-25]]	UofI
1106026_46_Baur_1975._ml_ready.txt	[['Math', 0.805362870597591], ['Psychology', 0.08313013756306192], ['Personal', 0.0741526258813126], ['Machines', 0.03735436595803449]]	UofI
1106026_49_FischerRoland_1974_76._ml_ready.txt	[['Personal', 0.9999999998698603], ['Math', 1.2740414638596428e-10], ['Psychology', 2.7356035803226837e-12], ['Machines', 1.5183260729221977e-19]]	UofI
1106026_2_Becker_1967._ml_ready.txt	[['Personal', 0.46874672201358963], ['Math', 0.32181318844168677], ['Machines', 0.1568486874295517], ['Psychology', 0.05259140211517182]]	UofI
1106026_9_FairbanksGDA._ml_ready.txt	[['Personal', 0.9891197042258301], ['Math', 0.005686170061920516], ['Psychology', 0.005077982961494353], ['Machines', 0.00011614275075497337]]	UofI
1106026_1_Apter_1972._ml_ready.txt	[['Math', 0.42920464500751165], ['Personal', 0.36014611431133714], ['Psychology', 0.16156339100188166], ['Machines', 0.049085849679269614]]	UofI
1106026_3_Beurle_1966._ml_ready.txt	[['Math', 0.6304795420282593], ['Psychology', 0.18052802752501476], ['Personal', 0.1393750057358813], ['Machines', 0.04961742471084464]]	UofI
1106026_1_Agalides_1973._ml_ready.txt	[['Math', 0.5359174413673969], ['Personal', 0.18450991721569224], ['Machines', 0.17306691684525113], ['Psychology', 0.10650572457165973]]	UofI
1106026_21_Mackay_1959_60._ml_ready.txt	[['Personal', 0.9999999999973661], ['Psychology', 2.517096011701097e-12], ['Math', 1.168209904124316e-13], ['Machines', 2.972356884881511e-22]]	UofI
1106026_56_Wilson2_1972_76._ml_ready.txt	[['Personal', 0.9999999999998443], ['Math', 1.5576132055029473e-13], ['Psychology', 6.828059927591508e-17], ['Machines', 1.8872107205643658e-25]]	UofI
